Date,Open,High,Low,Close,Adj Close,Volume
2021-05-12,49675.578125,49675.578125,48707.578125,48748.410156,48748.410156,122382500
2021-05-13,48906.101563,49179.101563,48704.238281,48829.308594,48829.308594,123511700
2021-05-14,48829.589844,49365.621094,48829.589844,49219.261719,49219.261719,91084600
2021-05-17,49223.359375,49401.570313,49049.828125,49371.980469,49371.980469,107674600
2021-05-18,49500.191406,49973.828125,49486.910156,49789.308594,49789.308594,150170300
2021-05-19,49563.589844,49563.589844,48906.320313,49382.250000,49382.250000,141399100
2021-05-20,49604.968750,49980.460938,49160.058594,49907.359375,49907.359375,281425100
2021-05-21,49975.960938,49997.820313,49376.531250,49778.808594,49778.808594,89459300
2021-05-24,49847.300781,49853.769531,49352.070313,49457.929688,49457.929688,70692000
2021-05-25,49450.199219,49515.171875,48781.828125,48826.949219,48826.949219,113002700
2021-05-26,48931.691406,49254.609375,48907.679688,49103.500000,49103.500000,142775700
2021-05-27,49188.019531,49727.800781,49148.058594,49627.949219,49627.949219,487953200
2021-05-28,49784.988281,50111.660156,49411.039063,50040.738281,50040.738281,125683000
2021-05-31,50023.390625,51066.859375,49952.800781,50885.949219,50885.949219,56300100
2021-06-01,50943.238281,51037.421875,50603.261719,50722.351563,50722.351563,155835500
2021-06-02,50762.460938,51077.289063,50666.960938,50749.640625,50749.640625,166555600
2021-06-03,50716.019531,50768.300781,50249.109375,50628.769531,50628.769531,150542500
2021-06-04,50629.320313,50683.460938,50222.910156,50484.351563,50484.351563,115113400
2021-06-07,50500.960938,51705.230469,50493.738281,51427.640625,51427.640625,155900000
2021-06-08,51391.519531,51391.519531,50703.960938,50865.210938,50865.210938,144818900
2021-06-09,50853.199219,50975.578125,50670.320313,50823.300781,50823.300781,121780500
2021-06-10,50938.640625,51194.839844,50782.621094,50886.328125,50886.328125,97691100
2021-06-11,51052.898438,51434.750000,50948.890625,51286.460938,51286.460938,105546200
2021-06-14,51293.621094,51322.621094,50982.519531,51029.539063,51029.539063,84788000
2021-06-15,51092.738281,51097.199219,50807.589844,50908.179688,50908.179688,145221100
2021-06-16,50944.128906,50951.769531,50419.101563,50579.101563,50579.101563,143164200
2021-06-17,50599.941406,50952.320313,49995.078125,50202.800781,50202.800781,178430900
2021-06-18,50121.089844,50522.109375,49848.050781,50319.570313,50319.570313,420633700
2021-06-21,50320.128906,50447.320313,50107.058594,50315.691406,50315.691406,89256100
2021-06-22,50391.179688,50437.750000,49832.109375,50129.878906,50129.878906,99972900
2021-06-23,50164.078125,50531.761719,50044.390625,50170.781250,50170.781250,141137000
2021-06-24,50316.671875,50682.128906,50040.738281,50558.320313,50558.320313,162838200
2021-06-25,50496.859375,50690.121094,50434.539063,50549.859375,50549.859375,116876100
2021-06-28,50568.339844,50677.570313,50103.750000,50351.210938,50351.210938,86499200
2021-06-29,50326.000000,50444.621094,50156.128906,50337.359375,50337.359375,154947000
2021-06-30,50350.648438,50469.988281,50020.230469,50289.750000,50289.750000,147098800
2021-07-01,50244.019531,50541.851563,50118.808594,50376.890625,50376.890625,108643200
2021-07-02,50351.269531,50360.460938,50162.718750,50223.011719,50223.011719,88286200
2021-07-05,50239.281250,50609.398438,50239.281250,50552.800781,50552.800781,20040000
2021-07-06,50598.761719,50598.761719,49643.960938,50048.890625,50048.890625,121858900
2021-07-07,50129.011719,50219.460938,49757.941406,50052.910156,50052.910156,124804600
2021-07-08,49791.511719,49791.511719,49355.128906,49570.871094,49570.871094,144305200
2021-07-09,49524.890625,49994.500000,49524.890625,49768.351563,49768.351563,81984500
2021-07-12,49743.449219,49878.441406,49516.398438,49789.121094,49789.121094,76648400
2021-07-13,49848.761719,49892.269531,49074.730469,49274.968750,49274.968750,91260500
2021-07-14,49424.109375,49520.421875,49177.011719,49435.878906,49435.878906,164546700
2021-07-15,49527.179688,50429.898438,49494.898438,50274.851563,50274.851563,131898000
2021-07-16,50226.671875,50243.800781,49780.320313,50148.128906,50148.128906,102484000
2021-07-19,49960.781250,49960.781250,48598.089844,49096.468750,49096.468750,132901500
2021-07-20,49208.441406,49546.300781,49136.648438,49256.968750,49256.968750,96872600
2021-07-21,49249.500000,50113.988281,49249.500000,50035.171875,50035.171875,93416700
2021-07-22,50081.460938,50340.148438,49861.691406,50240.511719,50240.511719,108111900
2021-07-23,50324.570313,50397.109375,50098.558594,50268.449219,50268.449219,59065400
2021-07-26,50317.570313,51140.351563,50290.839844,50897.789063,50897.789063,104723700
2021-07-27,50926.171875,51041.121094,50606.128906,50910.531250,50910.531250,144956000
2021-07-28,50949.968750,51366.968750,50890.449219,51344.109375,51344.109375,118638300
2021-07-29,51393.261719,51856.679688,51282.660156,51634.601563,51634.601563,176416800
2021-07-30,51516.660156,51516.660156,50783.449219,50868.320313,50868.320313,195832800
2021-08-02,50983.800781,51306.351563,50795.898438,50869.480469,50869.480469,121946900
2021-08-03,50872.261719,51695.230469,50669.769531,51633.910156,51633.910156,175698100
2021-08-04,51611.281250,51612.531250,50982.289063,51195.429688,51195.429688,128723600
2021-08-05,51224.171875,51441.550781,50977.628906,51134.929688,51134.929688,126826300
2021-08-06,51028.761719,51392.710938,51018.839844,51113.851563,51113.851563,118829900
2021-08-09,51085.949219,51131.199219,50806.238281,50900.460938,50900.460938,117862700
2021-08-10,50988.269531,51263.488281,50817.789063,51114.160156,51114.160156,109661500
2021-08-11,51192.910156,51399.800781,51068.031250,51311.601563,51311.601563,122163000
2021-08-12,51292.839844,51293.050781,51000.121094,51049.691406,51049.691406,126606700
2021-08-13,51103.570313,51529.070313,51022.769531,51490.941406,51490.941406,100725100
2021-08-16,51380.050781,51563.671875,51094.730469,51384.910156,51384.910156,88687600
2021-08-17,51413.628906,51634.480469,51177.558594,51576.578125,51576.578125,208406000
2021-08-18,51592.378906,52082.539063,51350.171875,51986.078125,51986.078125,194605400
2021-08-19,51809.988281,51809.988281,50776.988281,51099.359375,51099.359375,155079600
2021-08-20,51256.250000,51593.339844,50985.800781,51414.320313,51414.320313,127164900
2021-08-23,51429.898438,52227.910156,51429.898438,52054.640625,52054.640625,112278800
2021-08-24,52022.730469,52360.988281,51895.281250,51985.000000,51985.000000,136483500
2021-08-25,52193.718750,52381.390625,51946.511719,52345.390625,52345.390625,123767400
2021-08-26,52284.261719,52420.058594,51944.500000,52290.691406,52290.691406,154050900
2021-08-27,52492.128906,52492.128906,52188.921875,52425.640625,52425.640625,124318800
2021-08-30,52431.050781,52680.500000,52127.320313,52602.070313,52602.070313,107082500
2021-08-31,52631.328125,53375.890625,52618.468750,53304.738281,53304.738281,329112800
2021-09-01,53400.269531,53400.269531,52131.199219,52215.539063,52215.539063,147255900
2021-09-02,52196.980469,52261.410156,51939.148438,52087.468750,52087.468750,115079200
2021-09-03,52172.941406,52205.949219,51738.851563,51835.089844,51835.089844,97441400
2021-09-06,51829.949219,52367.519531,51769.531250,52283.109375,52283.109375,20470300
2021-09-07,52289.730469,52289.808594,51791.640625,51950.449219,51950.449219,115536800
2021-09-08,51865.480469,51865.480469,51378.671875,51469.718750,51469.718750,131633000
2021-09-09,51461.261719,51508.730469,51193.671875,51395.058594,51395.058594,132670200
2021-09-10,51511.199219,51786.718750,51441.000000,51521.800781,51521.800781,100823300
2021-09-13,51556.828125,52047.351563,51428.820313,51496.710938,51496.710938,108932900
2021-09-14,51507.761719,51951.761719,51297.199219,51815.171875,51815.171875,166224100
2021-09-15,51793.578125,52238.500000,51782.898438,52192.328125,52192.328125,174574100
2021-09-17,52195.210938,52195.210938,51266.339844,51307.710938,51307.710938,598584300
2021-09-20,51264.300781,51264.300781,50402.921875,50557.648438,50557.648438,150617700
2021-09-21,50687.460938,50950.378906,50491.289063,50828.128906,50828.128906,143968300
2021-09-22,50879.628906,51577.558594,50852.031250,51338.339844,51338.339844,134806300
2021-09-23,51342.128906,51590.699219,51306.941406,51464.269531,51464.269531,180099100
2021-09-24,51378.921875,51426.339844,51036.460938,51105.710938,51105.710938,111610200
2021-09-27,51124.421875,51690.949219,51047.941406,51598.531250,51598.531250,132819900
2021-09-28,51609.539063,51616.929688,50877.218750,50925.519531,50925.519531,169423900
2021-09-29,50994.359375,51287.878906,50782.300781,51084.609375,51084.609375,199580000
2021-09-30,51189.910156,51409.390625,50963.828125,51385.550781,51385.550781,196392600
2021-10-01,51376.691406,51387.250000,50850.648438,51060.050781,51060.050781,128083100
2021-10-04,51066.238281,51401.890625,50757.859375,50862.941406,50862.941406,95816200
2021-10-05,50904.960938,51078.851563,50810.828125,51056.941406,51056.941406,144501500
2021-10-06,50994.421875,51020.011719,50558.160156,50974.488281,50974.488281,152504600
2021-10-07,51085.859375,51453.539063,50838.968750,50876.980469,50876.980469,217620300
2021-10-08,50899.339844,51398.449219,50852.648438,51136.621094,51136.621094,124815100
2021-10-11,51134.601563,51801.468750,51134.601563,51646.750000,51646.750000,98687800
2021-10-12,51755.230469,52068.859375,51690.480469,51835.878906,51835.878906,124395700
2021-10-13,51917.710938,51991.070313,51518.210938,51812.871094,51812.871094,179795700
2021-10-14,51929.750000,52302.078125,51929.750000,52140.238281,52140.238281,169512300
2021-10-15,52240.941406,52849.878906,52240.941406,52798.378906,52798.378906,172591700
2021-10-18,52834.710938,52942.261719,52538.121094,52686.031250,52686.031250,127994100
2021-10-19,52672.460938,52733.609375,52242.730469,52402.730469,52402.730469,127364900
2021-10-20,52336.628906,52688.218750,52234.781250,52298.199219,52298.199219,130915600
2021-10-21,52236.101563,52252.390625,51521.941406,52020.050781,52020.050781,170061400
2021-10-22,51970.578125,52250.550781,51737.390625,51889.660156,51889.660156,142807500
2021-10-25,51892.320313,52144.968750,51655.960938,51833.800781,51833.800781,123948700
2021-10-26,52051.628906,52244.718750,51885.628906,52206.589844,52206.589844,138935500
2021-10-27,52189.609375,52194.230469,51648.859375,51714.601563,51714.601563,118290800
2021-10-28,51762.000000,51767.421875,51200.398438,51248.839844,51248.839844,151378500
2021-10-29,51193.839844,51503.578125,50997.109375,51309.839844,51309.839844,145758900
2021-11-01,51353.609375,51880.019531,51353.609375,51653.261719,51653.261719,91186600
2021-11-03,51648.839844,51965.519531,51503.128906,51876.808594,51876.808594,203221300
2021-11-04,51838.628906,51967.410156,51338.691406,51873.460938,51873.460938,182211500
2021-11-05,51907.269531,52220.398438,51779.238281,51977.960938,51977.960938,197701000
2021-11-08,52000.210938,52577.328125,51979.511719,52251.488281,52251.488281,201344200
2021-11-09,52250.488281,52340.000000,51778.031250,52114.121094,52114.121094,183571400
2021-11-10,52153.941406,52171.250000,51590.519531,51704.398438,51704.398438,127670700
2021-11-11,51767.800781,51815.511719,51514.878906,51707.011719,51707.011719,134926600
2021-11-12,51739.878906,51937.371094,51350.359375,51432.539063,51432.539063,184078600
2021-11-16,51422.128906,51585.640625,51000.910156,51161.500000,51161.500000,211551200
2021-11-17,51197.980469,51210.839844,50678.339844,51045.101563,51045.101563,134527900
2021-11-18,51134.910156,51243.968750,50552.449219,50831.949219,50831.949219,162724400
2021-11-19,50724.289063,50891.390625,50535.109375,50811.300781,50811.300781,143936400
2021-11-22,50864.011719,50945.890625,50407.281250,50497.078125,50497.078125,136095800
2021-11-23,50447.828125,51182.781250,50437.769531,51116.320313,51116.320313,150734000
2021-11-24,51157.058594,51236.578125,50639.429688,50848.031250,50848.031250,181050100
2021-11-25,50838.210938,50887.878906,50580.488281,50625.000000,50625.000000,52596300
2021-11-26,50480.500000,50480.500000,49064.671875,49492.519531,49492.519531,170088800
2021-11-29,49520.300781,49875.691406,49268.769531,49796.300781,49796.300781,242967200
2021-11-30,49623.398438,49873.859375,49116.941406,49698.718750,49698.718750,840279400
2021-12-01,49879.761719,50752.121094,49869.011719,50007.160156,50007.160156,223344700
2021-12-02,50032.218750,50956.148438,49900.800781,50927.378906,50927.378906,159026600
2021-12-03,50870.660156,51413.058594,50528.898438,50597.289063,50597.289063,181641200
2021-12-06,50590.859375,50842.351563,50445.250000,50605.558594,50605.558594,125368500
2021-12-07,50690.148438,51009.750000,50501.191406,50918.281250,50918.281250,181685300
2021-12-08,50929.261719,51121.000000,50722.390625,51056.269531,51056.269531,143869000
2021-12-09,51060.820313,51305.441406,50785.199219,51238.019531,51238.019531,147693500
2021-12-10,51194.230469,51240.191406,50935.648438,51213.480469,51213.480469,121603300
2021-12-13,51214.609375,51218.968750,50327.078125,50419.171875,50419.171875,246013200
2021-12-14,50401.218750,51481.699219,50291.019531,51241.468750,51241.468750,238023800
2021-12-15,51141.390625,51291.031250,50728.988281,51163.660156,51163.660156,182077000
2021-12-16,51264.558594,51899.871094,51147.281250,51384.058594,51384.058594,142780800
2021-12-17,51296.058594,52477.828125,51227.199219,52379.371094,52379.371094,510546300
2021-12-20,52333.261719,52333.261719,51319.550781,51623.859375,51623.859375,121895900
2021-12-21,51916.019531,52188.410156,51593.921875,52085.281250,52085.281250,144351900
2021-12-22,52146.011719,52450.851563,51956.988281,52403.050781,52403.050781,113832100
2021-12-23,52413.558594,52872.738281,52355.351563,52650.910156,52650.910156,96501500
2021-12-24,52615.281250,52901.718750,52548.589844,52853.378906,52853.378906,5240400
2021-12-27,52853.660156,53309.511719,52558.851563,53259.558594,53259.558594,60916800
2021-12-28,53201.691406,53630.531250,53106.398438,53238.480469,53238.480469,84095500
2021-12-29,53223.761719,53500.320313,52668.339844,52748.929688,52748.929688,57322300
2021-12-30,52809.781250,53253.621094,52752.730469,53175.250000,53175.250000,83757300
2021-12-31,53099.769531,53387.218750,53011.070313,53272.441406,53272.441406,48616100
2022-01-03,53278.109375,53603.828125,52901.710938,52941.011719,52941.011719,56603700
2022-01-04,53073.078125,53334.000000,52888.730469,53016.781250,53016.781250,105053500
2022-01-05,52927.531250,53253.070313,52909.789063,53024.148438,53024.148438,110514300
2022-01-06,52964.671875,53145.808594,52768.808594,53055.308594,53055.308594,145921900
2022-01-07,53020.128906,53244.910156,52896.250000,53202.109375,53202.109375,104193500
2022-01-10,53202.839844,53301.941406,52809.109375,52835.761719,52835.761719,116966800
2022-01-11,52841.050781,53121.468750,52740.351563,53061.921875,53061.921875,167682100
2022-01-12,53068.121094,53991.328125,53068.121094,53951.140625,53951.140625,161608700
2022-01-13,53981.550781,54102.488281,53793.750000,53930.449219,53930.449219,172794800
2022-01-14,53824.769531,53861.710938,53476.910156,53744.921875,53744.921875,135837800
2022-01-17,53742.371094,54219.140625,53742.371094,53973.269531,53973.269531,34731100
2022-01-18,53985.460938,53987.628906,53187.460938,53232.199219,53232.199219,141857000
2022-01-19,53239.988281,53402.441406,52679.179688,52823.230469,52823.230469,159266300
2022-01-20,52826.230469,53017.390625,52424.699219,52508.351563,52508.351563,144882400
2022-01-21,52432.070313,52432.070313,51386.679688,51599.378906,51599.378906,192929500
2022-01-24,51578.421875,51578.421875,49673.640625,50890.589844,50890.589844,212713200
2022-01-25,50792.000000,51285.480469,50006.648438,51104.390625,51104.390625,220721800
2022-01-26,51314.269531,51507.878906,50871.679688,51037.050781,51037.050781,199201500
2022-01-27,51208.230469,51282.031250,50408.578125,50466.019531,50466.019531,203835100
2022-01-28,50522.000000,50919.378906,50101.929688,50661.859375,50661.859375,214808200
2022-01-31,50670.281250,51569.261719,50631.621094,51330.851563,51330.851563,229565500
2022-02-01,51511.269531,51856.281250,51290.789063,51782.671875,51782.671875,138327000
2022-02-02,51849.761719,52120.640625,51766.160156,52023.269531,52023.269531,98044700
2022-02-03,51846.449219,51885.371094,51099.890625,51145.109375,51145.109375,147091600
2022-02-04,51101.230469,51436.941406,50850.320313,51255.308594,51255.308594,122401900
2022-02-08,51281.261719,52340.031250,51011.871094,52294.578125,52294.578125,175285900
2022-02-09,52470.738281,52816.789063,52314.050781,52761.910156,52761.910156,178162400
2022-02-10,52679.941406,52903.148438,52371.929688,52599.578125,52599.578125,256316700
2022-02-11,52512.058594,53630.050781,52468.031250,53229.261719,53229.261719,188380600
2022-02-14,53232.261719,53232.261719,52161.671875,52334.730469,52334.730469,218800100
2022-02-15,52430.351563,53520.230469,52410.289063,53210.941406,53210.941406,189081300
2022-02-16,53188.898438,53901.910156,53051.609375,53680.859375,53680.859375,171986900
2022-02-17,53613.539063,53680.289063,52606.960938,52712.058594,52712.058594,147050500
2022-02-18,52723.488281,52828.519531,52218.308594,52281.531250,52281.531250,126987300
2022-02-21,52281.531250,52302.421875,51762.050781,52025.179688,52025.179688,39446100
2022-02-22,52075.828125,52664.378906,51928.281250,52600.449219,52600.449219,186724800
2022-02-23,52610.628906,52610.628906,51252.648438,51362.949219,51362.949219,259407900
2022-02-24,50727.929688,51589.968750,50003.089844,51454.050781,51454.050781,240722300
2022-02-25,51488.578125,52600.050781,51439.648438,52555.601563,52555.601563,201522500
2022-02-28,52528.710938,53600.121094,51990.910156,53400.609375,53400.609375,951227400
2022-03-01,53403.890625,53855.460938,52880.980469,53168.820313,53168.820313,182506700
2022-03-02,53292.949219,53610.070313,53059.011719,53300.660156,53300.660156,198225700
2022-03-03,53297.789063,54095.648438,53235.570313,53528.011719,53528.011719,216851700
2022-03-04,53450.500000,53450.500000,52691.761719,53322.050781,53322.050781,226441200
2022-03-07,53354.941406,53354.941406,51884.078125,52312.609375,52312.609375,239255300
2022-03-08,52393.460938,53555.910156,52096.011719,53288.230469,53288.230469,266746200
2022-03-09,53202.300781,54000.031250,53202.300781,53911.761719,53911.761719,221895300
2022-03-10,53802.949219,54019.429688,53316.019531,53387.621094,53387.621094,189252400
2022-03-11,53514.820313,53806.210938,53181.679688,53300.699219,53300.699219,152584900
2022-03-14,53300.699219,53300.699219,52427.578125,52807.621094,52807.621094,242372000
2022-03-15,52735.691406,53121.390625,52437.050781,53010.011719,53010.011719,324397600
2022-03-16,52997.109375,53939.878906,52997.109375,53411.878906,53411.878906,239444000
2022-03-17,53456.480469,54447.039063,53277.421875,54364.511719,54364.511719,186804900
2022-03-18,54413.910156,55788.871094,53815.429688,55467.058594,55467.058594,770890800
2022-03-22,55468.109375,55902.281250,55205.640625,55722.480469,55722.480469,244986500
2022-03-23,55634.960938,55712.820313,55026.421875,55154.679688,55154.679688,155675600
2022-03-24,55198.539063,55907.488281,54990.070313,55829.859375,55829.859375,163274100
2022-03-25,55833.148438,55850.828125,55004.378906,55436.050781,55436.050781,145206600
2022-03-28,55436.449219,55779.730469,55335.859375,55685.140625,55685.140625,122106400
2022-03-29,55590.468750,56276.390625,55517.320313,56111.210938,56111.210938,244298600
2022-03-30,56129.468750,56174.558594,55526.968750,55814.988281,55814.988281,214854100
2022-03-31,55811.398438,56730.531250,55811.398438,56536.679688,56536.679688,226310800
2022-04-01,56530.558594,57064.160156,56274.781250,56609.539063,56609.539063,184368800
2022-04-04,56610.031250,56783.679688,56181.339844,56313.210938,56313.210938,102837400
2022-04-05,56218.230469,56296.121094,55395.011719,55547.289063,55547.289063,179414900
2022-04-06,55562.968750,55851.261719,55323.000000,55438.730469,55438.730469,188733200
2022-04-07,55494.699219,55646.289063,55195.511719,55280.589844,55280.589844,241694700
2022-04-08,55338.640625,55350.058594,54591.730469,54687.250000,54687.250000,117204900
2022-04-11,54678.050781,54678.050781,54279.648438,54463.828125,54463.828125,115515000
2022-04-12,54624.300781,54809.109375,53750.828125,53907.250000,53907.250000,186074800
2022-04-13,53976.820313,54414.121094,53697.421875,54172.621094,54172.621094,102401200
2022-04-18,54172.621094,54582.789063,54063.781250,54139.691406,54139.691406,101327700
2022-04-19,54219.609375,54718.339844,54175.480469,54633.761719,54633.761719,154399600
2022-04-20,54676.058594,54695.191406,53771.488281,53831.039063,53831.039063,185718700
2022-04-21,53997.671875,54329.320313,53077.988281,53267.308594,53267.308594,154712000
2022-04-22,53258.320313,53641.011719,53027.199219,53191.781250,53191.781250,143319000
2022-04-25,53183.121094,53183.121094,52509.449219,52640.828125,52640.828125,183382500
2022-04-26,52699.179688,52894.050781,52324.660156,52512.710938,52512.710938,185412800
2022-04-27,52627.179688,52807.089844,52212.640625,52351.210938,52351.210938,160228000
2022-04-28,52792.519531,52793.871094,51658.109375,52614.171875,52614.171875,231710500
2022-04-29,52502.500000,52809.378906,51315.039063,51417.968750,51417.968750,214867600
2022-05-02,51426.269531,51922.710938,51125.718750,51887.468750,51887.468750,128409600
2022-05-03,51896.171875,51896.851563,50954.988281,51066.558594,51066.558594,161134800
2022-05-04,51032.238281,51565.601563,50588.921875,51432.628906,51432.628906,149755900
2022-05-05,51264.609375,51264.609375,50357.550781,50529.949219,50529.949219,202483000
2022-05-06,50435.609375,50435.609375,49451.281250,49541.808594,49541.808594,163382400
2022-05-09,49419.019531,49419.019531,48669.210938,49057.460938,49057.460938,161518100
2022-05-10,49149.191406,49435.539063,49005.011719,49115.859375,49115.859375,257006900
2022-05-11,49087.261719,49618.351563,49005.890625,49276.230469,49276.230469,234792100
2022-05-12,49061.121094,49732.050781,48701.250000,49309.320313,49309.320313,249591800
2022-05-13,49486.109375,49726.519531,49127.289063,49579.898438,49579.898438,212868300
2022-05-16,49604.949219,50823.039063,49472.511719,50563.980469,50563.980469,177674700
2022-05-17,50781.789063,51634.191406,50739.660156,51464.031250,51464.031250,204554800
2022-05-18,51390.519531,51390.519531,49990.488281,50394.031250,50394.031250,304797400
2022-05-19,50212.980469,51590.328125,50050.460938,51289.910156,51289.910156,238825200
2022-05-20,51512.449219,51868.441406,51326.929688,51518.300781,51518.300781,202798600
2022-05-23,51621.718750,51989.019531,51341.191406,51376.890625,51376.890625,139723000
2022-05-24,51149.468750,51374.398438,50866.148438,51304.039063,51304.039063,241737800
2022-05-25,51243.949219,52082.468750,51216.988281,51717.070313,51717.070313,281231100
2022-05-26,52203.691406,52295.320313,52058.320313,52143.000000,52143.000000,183854400
2022-05-27,52154.250000,52617.308594,51871.921875,52463.550781,52463.550781,172807100
2022-05-30,52438.789063,52745.980469,51922.468750,52162.078125,52162.078125,83107700
2022-05-31,52116.371094,52290.179688,51269.519531,51752.531250,51752.531250,1347137000
2022-06-01,51739.871094,51820.679688,51309.589844,51506.148438,51506.148438,173881500
2022-06-02,51522.179688,51545.519531,50641.781250,50971.378906,50971.378906,193382200
2022-06-03,50874.171875,50919.378906,50482.851563,50689.050781,50689.050781,154569900
2022-06-06,50723.910156,51029.281250,50014.671875,50060.531250,50060.531250,116109400
2022-06-07,49840.718750,50183.820313,49409.730469,50139.199219,50139.199219,138432800
2022-06-08,50088.941406,50192.359375,49629.031250,49819.300781,49819.300781,165133200
2022-06-09,49854.730469,50012.621094,49229.808594,49290.218750,49290.218750,154551700
2022-06-10,49147.199219,49147.199219,48398.781250,48471.519531,48471.519531,137514100
2022-06-13,48408.199219,48717.671875,47775.839844,48445.300781,48445.300781,251393900
2022-06-14,48557.468750,48677.109375,48083.160156,48164.468750,48164.468750,191851500
2022-06-15,48388.148438,48610.300781,48137.648438,48344.968750,48344.968750,175223100
2022-06-16,48202.449219,48202.449219,47323.359375,47558.511719,47558.511719,212049600
2022-06-17,47682.910156,48156.710938,47488.300781,48016.230469,48016.230469,732174800
2022-06-20,47996.718750,48007.218750,47680.148438,47780.718750,47780.718750,40474000
2022-06-21,47761.480469,48321.171875,47732.421875,48104.378906,48104.378906,131257800
2022-06-22,47878.140625,47878.140625,47076.269531,47144.359375,47144.359375,146701200
2022-06-23,47175.679688,47222.621094,46547.210938,46657.878906,46657.878906,157675800
2022-06-24,46642.410156,47852.910156,46344.941406,47741.500000,47741.500000,175537000
2022-06-27,47781.351563,48390.859375,47696.421875,48294.828125,48294.828125,124213200
2022-06-28,48363.789063,48796.230469,48049.898438,48435.449219,48435.449219,181975500
2022-06-29,48446.289063,48532.679688,47916.851563,48061.609375,48061.609375,170560000
2022-06-30,47918.628906,47918.628906,47188.281250,47524.449219,47524.449219,228806100
2022-07-01,47543.351563,47910.679688,47135.179688,47743.148438,47743.148438,94921000
2022-07-04,47740.320313,48584.140625,47705.269531,48036.378906,48036.378906,39309500
2022-07-05,47987.589844,47987.589844,46940.921875,47503.218750,47503.218750,140760700
2022-07-06,47572.941406,47778.949219,47292.089844,47722.289063,47722.289063,139454100
2022-07-07,47828.339844,48056.929688,47311.980469,47374.378906,47374.378906,200398800
2022-07-08,47214.710938,47624.089844,46927.070313,47582.109375,47582.109375,120673200
2022-07-11,47541.460938,47572.589844,47182.898438,47369.890625,47369.890625,88214700
2022-07-12,47310.800781,47800.359375,47310.800781,47651.519531,47651.519531,159926100
2022-07-13,47448.308594,47706.140625,46882.148438,47461.351563,47461.351563,196275800
2022-07-14,47325.539063,47357.109375,46581.320313,46741.308594,46741.308594,149203900
2022-07-15,46819.378906,47121.121094,46691.761719,47075.871094,47075.871094,83235300
2022-07-18,47198.011719,47482.750000,46855.210938,46923.199219,46923.199219,84307500
2022-07-19,47090.230469,47511.148438,46805.890625,47259.230469,47259.230469,123132600
2022-07-20,47213.019531,47348.421875,46964.390625,47132.488281,47132.488281,109174900
2022-07-21,47223.101563,47488.281250,46767.738281,47416.371094,47416.371094,118342500
2022-07-22,47477.691406,47595.789063,47165.378906,47264.859375,47264.859375,110077800
2022-07-25,47254.550781,47577.441406,47154.218750,47202.640625,47202.640625,97196700
2022-07-26,47217.378906,47265.859375,46485.578125,46674.300781,46674.300781,146328800
2022-07-27,46794.691406,46919.558594,46164.269531,46842.921875,46842.921875,171553400
2022-07-28,46846.390625,48174.269531,46846.390625,48112.269531,48112.269531,155700600
2022-07-29,48057.789063,48338.898438,48017.058594,48144.328125,48144.328125,231038800
2022-08-01,48094.468750,48417.031250,47321.531250,47384.558594,47384.558594,140579600
2022-08-02,47378.351563,47429.039063,46639.109375,46902.691406,46902.691406,170767900
2022-08-03,46997.328125,47218.050781,46742.941406,46989.609375,46989.609375,177168600
2022-08-04,47063.011719,47870.480469,46528.000000,46916.171875,46916.171875,183020000
2022-08-05,46688.191406,47023.761719,46283.750000,46723.429688,46723.429688,137289900
2022-08-08,46787.910156,47422.371094,46787.910156,47354.859375,47354.859375,162831900
2022-08-09,47148.128906,47349.441406,47050.179688,47241.808594,47241.808594,141712900
2022-08-10,47349.570313,48311.921875,47349.570313,47808.210938,47808.210938,182307700
2022-08-11,47876.660156,48536.660156,47691.078125,48460.550781,48460.550781,203934500
2022-08-12,48546.988281,48909.171875,48429.691406,48853.371094,48853.371094,119225000
2022-08-15,48770.308594,48896.101563,48595.128906,48638.359375,48638.359375,92224300
2022-08-16,48624.949219,48944.488281,48537.378906,48801.679688,48801.679688,156297900
2022-08-17,48786.300781,48828.890625,48406.441406,48734.039063,48734.039063,128935100
2022-08-18,48796.890625,48796.890625,48270.230469,48729.800781,48729.800781,104554100
2022-08-19,48677.980469,48698.031250,48386.429688,48463.261719,48463.261719,92410900
2022-08-22,48366.140625,48464.218750,47842.621094,48016.609375,48016.609375,123130500
2022-08-23,48062.070313,48180.980469,47738.859375,47974.031250,47974.031250,135145100
2022-08-24,47936.378906,48133.718750,47393.078125,47449.730469,47449.730469,109536100
2022-08-25,47449.679688,47830.589844,47320.511719,47724.238281,47724.238281,109286200
2022-08-26,47711.019531,47754.320313,46992.750000,47272.109375,47272.109375,87461400
2022-08-29,47105.898438,47105.898438,46247.281250,46322.101563,46322.101563,137708400
2022-08-30,46336.968750,46398.468750,45671.210938,45922.050781,45922.050781,121982300
